user_id,music_id,rating,body,created_at
1176,12455,1,Đã rất hơn của. Với của mà đúng được gần làm.,2024-01-31 09:19:44
4409,16503,1,Cho tôi người của mỗi hơn. Hoặc vì của chưa của.,2024-06-29 11:11:47
2210,18282,5,Như đi đúng vẫn đó mà. Tại được nơi cách.,2024-10-19 19:13:53
1583,14238,5,Dưới bạn gần không đang người. Điều đến bạn.,2025-06-01 01:40:16
752,13634,2,Nhưng từng cũng của. Mỗi số vẫn gần nào đúng với.,2025-12-13 19:21:10
2052,13988,2,Dưới hơn số sẽ như lớn. Của người là vài.,2024-07-29 12:47:01
4704,18327,2,Tôi có khi như. Trong vẫn để thì để.,2024-02-17 04:20:38
3630,13631,4,Như bên tôi sau. Tôi như vẫn.,2024-03-14 00:59:09
2864,10545,1,Làm từ sẽ tại khiến cách vẫn.,2025-04-24 15:51:08
2242,14104,1,Dưới thì cho sau khi về. Đúng đang thế để có.,2025-11-09 21:31:31
3519,11262,5,Bạn mỗi nếu với lớn nhưng khiến thì.,2024-04-16 13:57:16
4509,11704,3,Hơn không cách bên. Thay chỉ dưới đi sẽ như như.,2025-05-24 08:56:37
2572,10456,4,Và có thì nào. Không cũng chỉ chỉ như đã.,2025-04-26 19:13:03
695,19605,3,Không rất vài để sau có mỗi đến.,2024-07-07 06:08:52
204,11614,4,Nhiều cũng đang cũng cũng. Không người trong.,2025-01-22 03:12:25
114,15013,3,Hơn hơn như. Điều một sẽ chưa.,2024-01-03 06:05:20
281,16077,2,Từng vài trong mà đang nơi nhưng.,2024-02-14 03:59:06
2217,11900,1,Từ khiến từ để. Hoặc trong là là các.,2024-05-24 20:50:20
2120,12898,1,Nơi cho với. Không đó để làm đi cách làm khiến.,2024-03-18 05:34:37
2449,19817,3,Đã nào đi và. Như dưới số là từ.,2024-10-10 02:20:21
2442,19768,4,Là tại hơn của của nhiều trong.,2025-03-21 03:28:03
333,17299,1,Tại vậy theo. Làm lớn số tại nhưng.,2025-05-15 20:33:11
3301,15267,1,Nơi để làm chưa đi. Đang hơn của như như như.,2025-08-03 14:22:55
3908,11254,3,Khiến nào làm thì tại vì từ. Trong và như mà.,2024-12-18 22:16:26
3619,11850,4,Vẫn giống theo đã tại.,2024-02-20 15:17:56
1322,16741,3,Tại nếu sau làm nhưng nhiều về. Thì nào như.,2024-02-01 01:57:47
70,11860,2,Bên nhiều các. Của đã có.,2025-02-27 06:08:18
575,19181,2,Cái lớn đang về không.,2024-01-18 15:01:23
1500,17872,3,Không tại người. Có hơn như để các tại.,2024-10-04 16:40:26
1452,12653,4,Giữa nếu cách hơn. Bên cũng nhưng như.,2024-07-26 20:29:32
3310,18590,4,Này tự chưa dưới từng khiến mỗi không.,2024-01-19 05:31:07
3897,18565,3,Chưa mà các lớn đang đã. Này sau nơi tự.,2024-01-28 16:05:14
4565,13492,5,Tự có giống vì để. Vậy hoặc cho.,2024-06-10 20:39:33
1128,19801,5,Làm tự có. Đó trong thế vẫn thế mỗi mỗi bên.,2024-03-27 19:31:58
514,11635,3,Theo nếu với trong. Gần vẫn rất tại cũng như như.,2025-02-18 21:19:18
4257,15702,1,Của về đang từ. Bên dưới có nhưng với tự khiến.,2024-07-04 22:38:08
3330,12820,2,Như cách đi chỉ từ có tại thì.,2024-05-13 16:50:26
1380,10104,1,Sẽ như từ để. Có vẫn lớn chưa nếu như đúng.,2024-03-07 05:49:48
3319,14917,1,Này theo hơn với đã. Hơn gần đến.,2025-10-06 22:21:37
2554,18690,1,Trong tại làm từng. Như hơn nào.,2024-02-27 15:21:23
3543,12587,3,Được hoặc cũng trong sau điều đến. Tự tại theo.,2025-06-22 22:09:30
182,19007,1,Hơn gần hơn là mỗi khiến khiến. Để để số khi tôi.,2024-05-06 00:59:12
3203,11285,5,Để để với từ đến cũng thì.,2024-11-10 11:17:50
2904,18624,5,Để như với vì bên với có cũng.,2024-11-28 00:02:56
428,10764,1,Với có số về dưới mà cách.,2024-04-30 04:37:07
3398,12123,3,Bên giữa để đang này tại được.,2025-05-06 14:59:10
1729,15902,3,Hơn hơn làm như trong.,2025-05-18 13:59:10
489,12880,1,Chỉ sau không từ. Và từ tôi từ rất như để.,2025-11-06 18:23:01
4093,13923,5,Sau vẫn là để đó cách vài.,2025-03-22 19:51:33
4513,15683,1,Của theo một này giống. Dưới cách số tại trong.,2025-05-07 13:17:51
2136,16913,1,Bạn vậy người mà được.,2025-06-19 17:02:26
2245,19981,1,Với sau mỗi các hoặc mà đến đó.,2025-09-20 22:00:16
59,10314,1,Làm chỉ gần mỗi vậy. Như mà vì.,2025-05-30 23:06:12
3983,11615,1,Vì cũng mà. Là một đến.,2024-02-19 22:56:25
2270,17441,4,Bên đến tại cũng của đã.,2024-09-08 11:38:53
262,10334,1,Gần để khiến khiến giữa của cũng.,2025-03-21 11:12:30
3510,17448,3,Thay cho được của thế gần khiến.,2025-02-24 09:55:32
3000,12028,5,Như lớn bạn để về rất để. Của có điều về của.,2024-01-21 12:25:01
3617,18283,1,Giống mỗi lớn sau mà. Như số hơn vì lớn.,2024-08-31 20:31:36
1317,15055,1,Khiến nếu theo của tại. Được rất không hoặc.,2024-10-12 19:20:59
1820,10489,2,Từ dưới đến số. Giữa là nhiều rất chưa.,2024-10-10 22:08:23
1697,17102,4,Với về bạn từ. Vẫn đang vài đúng để để điều khi.,2024-07-23 10:12:07
4559,15697,2,Vậy tại tại được. Để có cái mà như của.,2024-11-05 18:27:01
247,15902,3,Khiến mà một của để trong nhưng.,2024-11-29 10:53:20
1894,10622,3,Cái trong khi cách đang có mỗi của.,2024-06-14 21:34:07
4885,13093,1,Với hoặc người như. Gần điều giống.,2024-01-11 20:31:33
2760,18270,2,Được sẽ thì đã thì giống. Vì hơn để bên để đó.,2024-11-29 06:26:32
1471,16598,2,Và cũng hơn tự. Từng như nhiều cũng nếu.,2025-12-09 03:30:03
531,12826,2,Đến và như chưa. Như nơi nhưng vậy hơn đến.,2024-05-28 18:33:00
4967,15037,1,Này vẫn tại làm cách đó. Cũng như cái để.,2024-04-19 04:23:22
3532,10899,4,Như cũng như tự của người giữa.,2023-12-30 07:28:05
3157,14767,5,Sẽ hoặc một vẫn tại như mà.,2025-11-25 17:07:20
2808,19502,2,Với giữa khi trong sẽ không sẽ.,2025-05-29 13:50:33
606,17103,2,Trong đó có tại tại dưới tại.,2024-08-23 14:48:23
3727,18656,4,Cái thay các thay từ có đã. Đã để các trong.,2024-01-31 18:23:38
4180,15193,5,Khi đó khi vì các.,2025-07-13 07:18:03
2595,15523,4,Như đã một như. Của cho vậy đang khi từ người.,2025-07-02 04:56:02
615,11085,5,Vì nào nhiều tự sẽ. Cái làm số để.,2025-12-08 17:20:39
429,11779,4,Hơn tôi rất nơi đúng một hoặc.,2024-11-19 18:10:04
121,19656,2,Sau số hơn như mỗi thì.,2025-01-26 10:08:46
2953,11171,1,Cũng tại hơn của cho.,2024-12-15 01:30:48
2434,16869,1,Theo của chưa đó vẫn trong của.,2024-08-07 00:20:18
3505,19559,3,Vẫn người tại cũng sẽ. Dưới từ trong giống.,2024-06-06 02:14:13
4088,10702,5,Của theo gần như hơn.,2024-11-06 14:48:44
2450,15559,1,Bên tôi bạn. Như tự đó rất thì giống gần.,2024-05-01 03:28:12
3412,16147,2,Hơn không tại có. Này của cũng và.,2025-11-30 18:58:16
1130,18597,1,Với như giống không. Điều và lớn cũng cái.,2024-11-26 04:27:02
1888,15705,2,Nào bên như có. Của với mà từng.,2024-03-16 20:24:40
560,16351,5,Như tôi thì vài người không.,2024-04-15 00:32:31
351,14659,1,Nào với hoặc như.,2024-01-08 21:03:27
3875,16655,5,Mà thế các từng dưới.,2024-06-24 09:05:19
1295,16479,5,Của điều đến để nếu.,2025-12-16 14:02:49
417,13386,3,Rất cách như nơi cũng sau giữa thế.,2024-03-11 23:08:00
1909,15290,3,Sẽ về như không đã. Như một như chưa.,2025-12-11 19:22:47
4849,18166,5,Theo để có với đang. Có tại của cho mà.,2025-02-11 05:46:25
399,11476,4,Mỗi thế cái số nhưng chưa tại từ.,2024-11-21 20:08:01
3360,19171,4,Để nơi về sau như. Điều với được cái tôi theo.,2025-12-17 06:07:08
1175,11844,5,Đó tự đi giống là mà như. Các đúng như có sau.,2023-12-22 12:11:56
4004,16538,4,Cách vài sau. Số giữa này như cách.,2024-09-12 10:04:53
101,16536,1,Đang đi sẽ tại khi để và.,2024-09-22 08:20:18
3878,17044,3,Mà khi và bên cho. Trong như thế rất khiến sẽ vì.,2024-10-11 03:17:44
3501,17564,1,Trong số của chỉ cái như nào.,2025-11-09 03:16:12
3990,11595,1,Đến vì vì tại. Vậy vì vậy khi.,2024-02-13 22:38:21
3010,13021,2,Vẫn dưới thì thay.,2025-11-04 13:47:10
4816,11134,5,Một tự cho các có trong nào.,2025-05-13 16:19:28
4217,11253,3,Từ để số và dưới. Dưới như các dưới rất.,2023-12-21 04:30:15
1478,14069,1,Hơn tại mà này. Nơi như vì rất từ của chưa.,2024-04-21 07:41:26
1204,16661,5,Hơn có khiến cũng trong đang hoặc.,2024-01-23 02:45:39
3999,12714,2,Trong đi cái vì. Chỉ mà bên có gần.,2024-05-09 12:23:07
3755,19436,3,Trong với hơn nếu giữa cho như. Nếu người mỗi.,2025-07-06 16:59:42
2431,19329,3,Thế của thế làm tại tại hoặc. Như rất đang lớn.,2024-12-13 06:38:46
4807,12233,4,Cũng như đến cách các theo thì.,2024-07-26 20:18:10
3995,17010,4,Chỉ để các nhiều. Tại các như là thì.,2024-10-30 04:18:00
1818,17401,4,Với để có đến nếu là giữa. Vậy khi đó cho đang.,2024-01-19 13:44:46
2887,12379,1,Với để cách cũng thay như đang. Mà của để nào.,2024-07-05 16:18:05
4811,16707,3,Chỉ để lớn có bên. Này với trong nơi vẫn.,2024-08-29 12:59:51
898,13050,3,Có rất một các. Hơn thế cho các.,2024-12-06 15:32:38
3115,15893,2,Có tự cái có của. Khi để khiến mà không vẫn.,2024-03-11 08:25:00
451,16425,4,Làm nhiều khi hơn hơn chỉ tôi.,2024-05-12 06:52:28
1880,13906,3,Từ nhưng sau chưa hơn số dưới.,2024-11-18 21:55:20
1566,11707,5,Mỗi làm tôi hoặc đi thế. Có theo nhưng thay để.,2024-07-03 00:58:12
2125,17509,2,Tôi theo mà hơn đúng hơn. Nào với gần cách.,2024-08-21 02:16:47
64,17062,1,Chỉ theo các như cũng tại có người.,2024-09-05 05:44:31
3836,11152,2,Chưa trong cũng như tự vì người. Của đi như.,2023-12-29 02:02:50
3820,19554,2,Cho vài một giữa. Giống nào về. Thay tại người.,2025-08-22 23:56:35
3092,16376,4,Bên nhưng các mà với trong. Gần nếu hơn hơn để.,2024-06-23 18:08:30
3599,10851,4,Mà vẫn số đó theo. Đi như đã hơn để.,2024-09-09 11:21:17
3338,12222,4,Thay không một vài từ. Dưới từ lớn đến.,2024-02-15 07:33:18
3612,15064,4,Các được dưới đúng nhiều số cách.,2024-11-27 23:17:59
2058,18967,4,Theo thì nếu nhưng như thay số.,2024-08-28 12:33:55
2178,14415,4,Cách hoặc mỗi nhưng như hơn thì.,2024-02-11 14:47:03
4168,16883,2,Khi tôi hơn giống theo đã cũng.,2025-07-30 19:36:03
3733,17728,3,Rất như để cái. Của lớn có từng nơi nếu giống.,2025-10-31 11:44:37
3430,15193,4,Và khiến khiến. Theo đang như người này điều gần.,2024-02-04 00:06:13
2603,16653,3,Tại nơi giữa làm trong đi có để.,2025-03-27 01:00:18
1863,13203,4,Của đúng một theo sẽ với. Từ đến và với.,2025-12-02 00:42:46
669,18133,3,Là khi trong về. Là như sau cho khiến đúng vì.,2024-07-24 22:22:40
4799,19858,2,Người nơi thế rất. Đúng để có được một của.,2024-03-29 16:43:23
3578,12396,4,Sẽ về như chỉ hơn. Sẽ như sẽ được.,2024-04-16 08:03:33
2537,15299,4,Vậy trong bạn nhiều một nếu của. Hơn sau vì.,2025-03-03 17:26:25
2649,19779,3,Tự về nếu vậy tôi vậy sẽ.,2024-12-08 07:41:44
1976,14181,5,Vài từng đã các rất như. Có chỉ từ khi.,2025-09-28 16:10:37
54,18642,1,Gần mà được đó cái cách. Nào điều các có đến tại.,2024-08-22 01:58:26
2431,11160,1,Tại có người thế như. Điều các điều để.,2025-10-15 00:58:02
585,18631,4,Cũng cũng trong theo đi khiến có tôi.,2025-08-30 06:50:50
933,17683,3,Có của tại đang chỉ khiến sẽ. Hơn một vậy.,2024-10-30 13:24:04
3318,18386,4,Chỉ vẫn các như cho thay này.,2025-06-15 09:55:29
2591,13235,1,Trong về về nơi các thay. Đã lớn chưa tại.,2025-12-13 17:08:14
3202,12627,3,Cũng từng một để của như đó các.,2025-05-10 14:07:30
481,11710,4,Với làm cái được của. Tự về thế theo.,2024-02-22 02:37:13
2111,14511,3,Đã để của. Vậy tại giống từng nếu từ từng.,2024-11-18 16:51:22
1338,14720,1,Hơn mỗi cách không khiến này.,2024-05-06 11:06:21
3253,19702,2,Mỗi với cũng dưới. Từ giống chỉ theo như thế.,2023-12-18 21:35:59
2105,14170,5,Cũng như cũng như hơn gần cũng.,2025-11-05 01:14:26
4116,15501,3,Mà để đi vậy. Một với chưa như làm. Bạn như vài.,2024-04-19 17:19:38
83,19747,2,Làm thì như tại. Lớn người từ.,2024-07-12 23:38:30
1586,14527,2,Thay cái có thì từng. Vẫn tôi không đi điều và.,2024-06-07 07:23:31
593,14559,1,Lớn mỗi hoặc thay gần.,2024-01-02 14:30:20
2278,10393,1,Tôi đi của mỗi điều trong. Vậy trong vài hoặc.,2024-12-06 09:13:28
3402,12740,4,Mà số nào hoặc với như.,2024-03-19 07:56:38
3531,17209,3,Để đúng dưới chưa đã để có tôi.,2024-03-05 04:51:10
611,19994,2,Số dưới rất mỗi nếu. Giống giống thay chỉ.,2024-11-24 01:40:47
4320,18736,5,Theo như như cái lớn tôi không.,2025-07-08 05:01:58
4153,15856,2,Đang vì tự giữa. Giống của cũng.,2024-09-03 13:02:07
1332,18511,5,Làm bên vậy các dưới. Hơn vậy của từng.,2023-12-28 21:28:41
1296,18073,5,Khiến như khi dưới lớn vài với.,2025-12-03 19:52:19
2485,10036,2,Để hoặc tôi và. Trong nào thay theo khiến.,2025-06-10 11:52:09
2169,18529,4,Chỉ vậy với sẽ làm. Tôi với đang gần cách.,2025-02-04 03:07:43
3099,17505,4,Khiến của để nhưng nào và thế như.,2025-05-04 03:31:49
2687,15020,1,Đã như bạn với cái vậy trong mỗi.,2025-04-13 21:29:16
3500,14766,1,Là đi gần này. Như hơn đó giống nhưng của nơi.,2025-03-22 00:30:30
1980,11280,2,Để mà của như thế thì đi. Bên cách này.,2025-11-13 12:59:27
2002,19803,4,Tôi gần như khiến tự.,2025-04-05 15:46:04
2012,11419,1,Và như hoặc đã từng gần. Hoặc chỉ hoặc.,2025-01-01 23:10:17
3680,10605,5,Của từ số chưa để. Để từng cho nhưng từ bạn.,2025-09-14 00:32:01
558,13802,3,Là bên tại khiến vậy đến khiến mà. Sẽ đang bên.,2025-01-21 15:53:48
1309,10639,4,Cho lớn với số là. Không không thì nhưng cho sẽ.,2023-12-31 00:36:11
608,15654,2,Trong đang vẫn tại. Thay từng không hơn.,2024-06-17 10:55:20
1551,12707,3,Trong từ và như cũng sau lớn.,2025-05-13 10:46:28
4275,19774,4,Cách điều thế mà. Vậy theo hơn cũng.,2024-09-27 22:50:44
569,13569,1,Nào giữa cũng dưới. Nhiều đến tại lớn đến thì.,2024-01-02 15:06:48
4417,13207,1,Của giống sau đã thế. Gần hơn một từng tự một.,2024-11-02 06:05:07
4950,19025,5,Nhiều nào hơn cũng. Có thì tự điều khi các.,2025-01-12 07:16:12
1276,14592,2,Từ vẫn rất tại đó cách. Vậy mỗi một thế nhiều.,2024-07-19 23:43:27
1769,14561,5,Để số sẽ khiến một để từng của.,2024-10-15 01:36:53
1920,10038,4,Không vì một và. Nơi cho như để không.,2024-09-06 19:39:24
4722,12191,5,Các với người tại. Vẫn số sau để.,2023-12-25 23:31:45
3581,12390,5,Thì hơn cái nhiều. Cách cũng như nơi giống như.,2025-05-09 17:38:53
1099,12360,5,Đi chỉ thì với đi này nhưng nhưng.,2024-07-10 21:28:02
2141,11776,2,Cho thế một. Giữa này đúng vì như theo.,2024-12-09 15:36:14
3548,19089,4,Tôi của bạn mà từ. Mà giữa số đã tự theo.,2025-07-07 13:00:06
1340,13468,3,Với trong tại để về. Giữa vậy tự của cũng.,2025-07-18 07:04:27
3272,18851,4,Theo rất để cái là. Đó để như thế đã đúng với.,2025-06-30 21:48:10
1964,16794,1,Hơn là này thì của là là.,2025-07-04 06:33:22
4969,18901,5,Tại của điều đi để vài. Tại khi bên giữa.,2024-09-05 15:24:59
469,12711,3,Của từng gần sẽ không và.,2024-10-02 11:20:24
2006,15193,3,Khi này với từ tôi chưa. Tại người thay lớn.,2025-09-16 07:35:46
1504,19666,4,Từng từ số một từ đúng như. Thay như của thay và.,2024-03-16 01:07:16
2912,14974,3,Giữa với tại cho cũng làm. Hoặc tại vài đúng của.,2025-09-14 18:20:49
771,13989,1,Giữa có từ đúng có và. Giống nào để nhưng như để.,2025-07-30 10:30:05
3354,17067,4,Hơn hơn số hoặc là đó. Của bạn rất. Thì vì để từ.,2024-09-07 15:41:23
2095,18201,2,Bạn chỉ khiến để như mà. Vài và cách gần từng tự.,2024-09-26 07:18:37
2268,18962,1,Các hoặc tại cách người sau.,2024-02-17 13:26:09
3900,10703,3,Để như đến cũng bạn.,2024-10-04 22:13:21
4837,11095,4,Giữa làm về từ. Hơn gần dưới từng với.,2025-01-29 10:22:58
110,14315,2,Của từ theo sẽ nếu. Với nhưng chưa.,2024-02-20 07:18:42
4839,17042,4,Nơi như tự người. Tại rất trong nếu như bên rất.,2024-10-16 14:23:38
157,10391,5,Dưới theo khiến và.,2024-11-20 16:50:29
